"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
210	29.445011	10.000031	23.504268	-1.000000	-0.000000	-0.000129	-0.000129	0.000134	1.000000	-0.000000	1.000000	-0.000134
211	28.945011	10.000031	23.504028	-0.999999	-0.000000	-0.001060	-0.001060	0.000147	0.999999	-0.000000	1.000000	-0.000147
212	28.445012	10.000031	23.503129	-0.999996	-0.000000	-0.002878	-0.002878	0.000161	0.999996	-0.000000	1.000000	-0.000161
213	27.945016	10.000031	23.501137	-0.999984	-0.000001	-0.005599	-0.005599	0.000174	0.999984	0.000000	1.000000	-0.000174
214	27.445031	10.000031	23.497333	-0.999956	-0.000002	-0.009382	-0.009382	0.000177	0.999956	-0.000000	1.000000	-0.000177
215	26.945066	10.000031	23.491495	-0.999901	-0.000003	-0.014060	-0.014060	0.000191	0.999901	-0.000000	1.000000	-0.000191
216	26.445136	10.000031	23.483199	-0.999807	-0.000004	-0.019627	-0.019627	0.000196	0.999807	-0.000000	1.000000	-0.000196
217	25.945263	10.000031	23.471989	-0.999657	-0.000005	-0.026192	-0.026192	0.000207	0.999657	0.000000	1.000000	-0.000207
218	25.445495	10.000031	23.456815	-0.999426	0.000004	-0.033867	-0.033867	0.000207	0.999426	0.000011	1.000000	-0.000207
219	24.945864	10.000031	23.437679	-0.999090	0.000002	-0.042649	-0.042649	0.000207	0.999090	0.000011	1.000000	-0.000207
220	24.446426	10.000031	23.414055	-0.998615	-0.000000	-0.052605	-0.052605	0.000207	0.998615	0.000011	1.000000	-0.000207
221	23.947254	10.000031	23.385340	-0.997962	-0.000002	-0.063809	-0.063809	0.000207	0.997962	0.000011	1.000000	-0.000207
222	23.448514	10.000031	23.349940	-0.997057	-0.000002	-0.076666	-0.076666	0.000205	0.997057	0.000014	1.000000	-0.000204
223	22.950285	10.000031	23.307985	-0.995841	0.000004	-0.091107	-0.091107	0.000197	0.995841	0.000022	1.000000	-0.000196
224	22.452731	10.000031	23.258692	-0.994227	0.000002	-0.107294	-0.107294	0.000189	0.994227	0.000022	1.000000	-0.000188
225	21.956066	10.000031	23.201115	-0.992091	-0.000000	-0.125519	-0.125519	0.000176	0.992091	0.000022	1.000000	-0.000174
226	21.460786	10.000031	23.132662	-0.989214	-0.000000	-0.146476	-0.146476	0.000151	0.989214	0.000022	1.000000	-0.000150
227	20.967113	10.000031	23.053518	-0.985466	-0.000001	-0.169871	-0.169871	0.000132	0.985466	0.000022	1.000000	-0.000131
228	20.475456	10.000031	22.962691	-0.980838	0.000001	-0.194823	-0.194823	0.000106	0.980838	0.000022	1.000000	-0.000103
229	19.986219	10.000031	22.859597	-0.975373	0.000004	-0.220560	-0.220560	0.000079	0.975373	0.000022	1.000000	-0.000076
230	19.500275	10.000031	22.741959	-0.969008	-0.000001	-0.247031	-0.247031	0.000047	0.969008	0.000011	1.000000	-0.000046
231	19.017626	10.000031	22.611497	-0.961743	0.000002	-0.273953	-0.273953	0.000012	0.961743	0.000005	1.000000	-0.000011
232	18.538681	10.000031	22.468038	-0.953577	-0.000000	-0.301148	-0.301148	-0.000026	0.953577	-0.000008	1.000000	0.000025
233	18.063871	10.000031	22.311404	-0.944537	0.000001	-0.328406	-0.328406	-0.000069	0.944537	-0.000022	1.000000	0.000066
234	17.594332	10.000031	22.139617	-0.934660	-0.000002	-0.355542	-0.355542	-0.000126	0.934660	-0.000046	1.000000	0.000118
235	17.129735	10.000031	21.954907	-0.924063	0.000000	-0.382240	-0.382240	-0.000171	0.924063	-0.000066	1.000000	0.000158
236	16.670386	10.000031	21.757506	-0.912827	-0.000003	-0.408347	-0.408347	-0.000220	0.912827	-0.000093	1.000000	0.000199
237	16.216574	10.000031	21.547664	-0.901108	-0.000004	-0.433594	-0.433594	-0.000268	0.901108	-0.000120	1.000000	0.000240
238	15.769372	10.000031	21.324076	-0.889117	-0.000002	-0.457680	-0.457680	-0.000317	0.889117	-0.000147	1.000000	0.000281
239	15.327978	10.000031	21.089243	-0.876991	-0.000001	-0.480506	-0.480506	-0.000361	0.876991	-0.000175	1.000000	0.000316
240	14.892408	10.000031	20.843774	-0.864900	0.000002	-0.501944	-0.501944	-0.000406	0.864900	-0.000202	1.000000	0.000352
241	14.462632	10.000031	20.588279	-0.853106	0.000004	-0.521737	-0.521737	-0.000445	0.853106	-0.000229	1.000000	0.000382
242	14.039079	10.000031	20.322583	-0.842865	-0.000002	-0.538125	-0.538125	-0.000470	0.842865	-0.000255	1.000000	0.000395
243	13.619899	10.000031	20.050040	-0.834795	-0.000002	-0.550561	-0.550561	-0.000491	0.834795	-0.000273	1.000000	0.000409
244	13.204044	10.000031	19.772443	-0.829054	-0.000001	-0.559169	-0.559169	-0.000510	0.829053	-0.000286	1.000000	0.000422
245	12.790398	10.000031	19.491559	-0.825763	-0.000003	-0.564017	-0.564017	-0.000517	0.825763	-0.000294	1.000000	0.000425
246	12.377794	10.000031	19.209144	-0.825330	0.000001	-0.564650	-0.564650	-0.000511	0.825330	-0.000287	1.000000	0.000422
247	11.964771	10.000031	18.927344	-0.827345	-0.000000	-0.561694	-0.561694	-0.000494	0.827345	-0.000278	1.000000	0.000409
248	11.550210	10.000031	18.647814	-0.831740	-0.000002	-0.555165	-0.555165	-0.000466	0.831740	-0.000260	1.000000	0.000387
249	11.132985	10.000031	18.372278	-0.838428	-0.000000	-0.545013	-0.545013	-0.000429	0.838428	-0.000234	1.000000	0.000359
250	10.711362	10.000031	18.103530	-0.847552	-0.000001	-0.530713	-0.530713	-0.000373	0.847552	-0.000198	1.000000	0.000316
251	10.284884	10.000031	17.842572	-0.858509	-0.000002	-0.512799	-0.512799	-0.000299	0.858509	-0.000155	1.000000	0.000256
252	9.852761	10.000031	17.591084	-0.871023	0.000002	-0.491242	-0.491241	-0.000214	0.871023	-0.000103	1.000000	0.000187
253	9.414267	10.000031	17.350871	-0.884767	0.000002	-0.466033	-0.466033	-0.000109	0.884767	-0.000049	1.000000	0.000097
254	8.967820	10.000031	17.125805	-0.899531	-0.000001	-0.436858	-0.436858	0.000019	0.899531	0.000008	1.000000	-0.000017
255	8.514250	10.000031	16.915503	-0.914217	-0.000002	-0.405225	-0.405225	0.000167	0.914217	0.000066	1.000000	-0.000154
256	8.053831	10.000031	16.720652	-0.927933	-0.000001	-0.372747	-0.372747	0.000321	0.927933	0.000119	1.000000	-0.000298
257	7.587022	10.000031	16.541609	-0.940524	0.000001	-0.339727	-0.339727	0.000489	0.940524	0.000167	1.000000	-0.000459
258	7.113502	10.000031	16.381159	-0.952089	-0.000000	-0.305821	-0.305821	0.000654	0.952089	0.000200	1.000000	-0.000623
259	6.634714	10.000031	16.237249	-0.962627	0.000001	-0.270832	-0.270832	0.000817	0.962626	0.000223	1.000000	-0.000786
260	6.151119	10.000031	16.110428	-0.972110	0.000000	-0.234524	-0.234523	0.000977	0.972110	0.000229	1.000000	-0.000950
261	5.663166	10.000031	16.001517	-0.980480	-0.000000	-0.196617	-0.196617	0.001124	0.980480	0.000221	0.999999	-0.001102
262	5.170885	10.000031	15.914256	-0.987664	0.000001	-0.156591	-0.156591	0.001250	0.987663	0.000197	0.999999	-0.001234
263	4.675534	10.000032	15.846750	-0.993439	0.000001	-0.114364	-0.114364	0.001351	0.993438	0.000155	0.999999	-0.001342
264	4.177793	10.000032	15.800083	-0.997571	-0.000000	-0.069664	-0.069664	0.001424	0.997570	0.000099	0.999999	-0.001420
265	3.678449	10.000032	15.775658	-0.999754	-0.000001	-0.022199	-0.022199	0.001466	0.999752	0.000032	0.999999	-0.001466
266	3.178528	10.000032	15.778582	-0.999586	-0.000000	0.028772	0.028772	0.001460	0.999585	-0.000042	0.999999	-0.001459
267	2.679440	10.000032	15.806780	-0.996548	-0.000000	0.083023	0.083022	0.001413	0.996547	-0.000118	0.999999	-0.001408
268	2.182606	10.000032	15.861823	-0.990033	-0.000006	0.140836	0.140836	0.001314	0.990032	-0.000191	0.999999	-0.001300
269	1.689737	10.000016	15.945381	-0.979742	-0.000129	0.200266	0.200266	0.001164	0.979741	-0.000359	0.999999	-0.001114
270	1.203661	9.999841	16.062137	-0.965686	-0.000601	0.259711	0.259711	0.000966	0.965686	-0.000832	0.999999	-0.000777
271	0.725300	9.999353	16.207143	-0.948080	-0.001419	0.318029	0.318028	0.000738	0.948081	-0.001580	0.999999	-0.000248
272	0.256206	9.998388	16.379797	-0.927088	-0.002584	0.374835	0.374835	0.000502	0.927091	-0.002584	0.999997	0.000504
273	-0.202045	9.996778	16.579562	-0.902931	-0.004103	0.429766	0.429769	0.000260	0.902939	-0.003817	0.999992	0.001528
274	-0.646062	9.994214	16.809236	-0.875921	-0.006014	0.482416	0.482425	0.000030	0.875937	-0.005282	0.999982	0.002875
275	-1.076385	9.990648	17.063553	-0.846283	-0.008260	0.532670	0.532689	-0.000179	0.846311	-0.006896	0.999966	0.004552
276	-1.491917	9.985926	17.341375	-0.814308	-0.010829	0.580332	0.580369	-0.000358	0.814354	-0.008611	0.999941	0.006576
277	-1.891522	9.979888	17.641697	-0.780269	-0.013706	0.625294	0.625358	-0.000508	0.780338	-0.010378	0.999906	0.008967
278	-2.271722	9.972157	17.966207	-0.744506	-0.016924	0.667401	0.667505	-0.000667	0.744605	-0.012157	0.999857	0.011794
279	-2.634307	9.962811	18.310200	-0.707142	-0.020417	0.706776	0.706935	-0.000810	0.707278	-0.013868	0.999791	0.015006
280	-2.978626	9.951724	18.672433	-0.668397	-0.024168	0.743412	0.743644	-0.000949	0.668575	-0.015453	0.999707	0.018606
281	-3.303920	9.938760	19.051828	-0.628588	-0.028159	0.777229	0.777556	-0.001103	0.628813	-0.016849	0.999603	0.022588
282	-3.606766	9.923513	19.449296	-0.587536	-0.032351	0.808551	0.808999	-0.001296	0.587809	-0.017969	0.999476	0.026933
283	-3.889681	9.906251	19.861073	-0.545533	-0.036561	0.837291	0.837881	-0.001519	0.545851	-0.018685	0.999330	0.031462
284	-4.152127	9.886957	20.286104	-0.502162	-0.040820	0.863810	0.864565	-0.001769	0.502517	-0.018985	0.999165	0.036180
285	-4.393220	9.865585	20.723536	-0.457148	-0.045153	0.888244	0.889191	-0.002043	0.457532	-0.018845	0.998978	0.041083
286	-4.608757	9.841779	21.173983	-0.410023	-0.049589	0.910726	0.911894	-0.002359	0.410420	-0.018203	0.998767	0.046187
287	-4.801087	9.815815	21.634660	-0.360554	-0.054142	0.931166	0.932582	-0.002666	0.360947	-0.017060	0.998530	0.051453
288	-4.969056	9.787639	22.104635	-0.308427	-0.058816	0.949428	0.951124	-0.002936	0.308796	-0.015375	0.998265	0.056847
289	-5.111098	9.757167	22.582973	-0.253273	-0.063618	0.965301	0.967306	-0.003141	0.253592	-0.013101	0.997969	0.062334
290	-5.221551	9.723993	23.069388	-0.194523	-0.068548	0.978500	0.980846	-0.003277	0.194759	-0.010144	0.997642	0.067873
291	-5.302925	9.688425	23.561280	-0.132330	-0.073572	0.988472	0.991184	-0.003276	0.132449	-0.006507	0.997285	0.073357
292	-5.353614	9.650430	24.057085	-0.066633	-0.078658	0.994672	0.997775	-0.003103	0.066596	-0.002152	0.996897	0.078690
293	-5.371660	9.609966	24.554989	0.002421	-0.083729	0.996486	0.999993	-0.002738	-0.002660	0.002951	0.996485	0.083722
294	-5.350446	9.566707	25.052518	0.074713	-0.088700	0.993252	0.997166	-0.002213	-0.075205	0.008868	0.996056	0.088283
295	-5.294189	9.521127	25.547035	0.147572	-0.093350	0.984636	0.988930	-0.001661	-0.148373	0.015486	0.995632	0.092072
296	-5.203421	9.473441	26.036207	0.218086	-0.097444	0.971053	0.975666	-0.001332	-0.219256	0.022658	0.995240	0.094782
297	-5.079120	9.423905	26.517830	0.285647	-0.100952	0.953003	0.957859	-0.001267	-0.287236	0.030205	0.994890	0.096336
298	-4.918169	9.372588	26.988295	0.350290	-0.103866	0.930864	0.935872	-0.001465	-0.352338	0.037960	0.994590	0.096692
299	-4.726852	9.320000	27.447050	0.412501	-0.106285	0.904735	0.909808	-0.001793	-0.415025	0.045733	0.994334	0.095959
300	-4.506238	9.266360	27.892338	0.472460	-0.108248	0.874680	0.879735	-0.002180	-0.475460	0.053374	0.994121	0.094200
301	-4.256989	9.211876	28.322203	0.530311	-0.109753	0.840669	0.845625	-0.002562	-0.533771	0.060737	0.993956	0.091452
302	-3.976191	9.156699	28.732061	0.586304	-0.110743	0.802486	0.807262	-0.002848	-0.590187	0.067645	0.993845	0.087729
303	-3.669047	9.101161	29.122438	0.640437	-0.111274	0.759907	0.764439	-0.002956	-0.644690	0.073983	0.993785	0.083169
304	-3.336390	9.045480	29.491290	0.692601	-0.111330	0.712677	0.716913	-0.002814	-0.697157	0.079620	0.993780	0.077865
305	-2.978837	8.989889	29.836145	0.742611	-0.110871	0.660482	0.664381	-0.002358	-0.747390	0.084422	0.993832	0.071909
306	-2.594194	8.934729	30.150555	0.790324	-0.109771	0.602775	0.606310	-0.001477	-0.795227	0.088183	0.993956	0.065388
307	-2.187481	8.880252	30.435832	0.834988	-0.108051	0.539555	0.542714	-0.000203	-0.839918	0.090863	0.994145	0.058471
308	-1.760281	8.826762	30.689607	0.875014	-0.105623	0.472434	0.475209	0.001269	-0.879872	0.092335	0.994405	0.051304
309	-1.315047	8.774631	30.910726	0.907964	-0.102418	0.406339	0.408712	0.002407	-0.912660	0.092495	0.994739	0.044045
310	-0.853706	8.724483	31.096569	0.933283	-0.098507	0.345369	0.347327	0.002925	-0.937740	0.091364	0.995132	0.036944
311	-0.381861	8.676326	31.254396	0.952521	-0.094184	0.289540	0.291097	0.002928	-0.956689	0.089257	0.995550	0.030206
312	0.097991	8.630316	31.386752	0.966821	-0.089594	0.239229	0.240413	0.002510	-0.970667	0.086365	0.995975	0.023967
313	0.583889	8.586579	31.495974	0.977220	-0.084846	0.194533	0.195387	0.001806	-0.980724	0.082859	0.996392	0.018342
314	1.074645	8.545501	31.582181	0.984513	-0.080009	0.155992	0.156571	0.000981	-0.987666	0.078869	0.996794	0.013493
315	1.568301	8.506752	31.651150	0.989634	-0.075147	0.122383	0.122743	0.000181	-0.992438	0.074557	0.997172	0.009403
316	2.064011	8.470338	31.705114	0.993146	-0.070281	0.093384	0.093583	-0.000468	-0.995611	0.070016	0.997527	0.006112
317	2.561151	8.436291	31.746026	0.995475	-0.065415	0.068920	0.069011	-0.000873	-0.997616	0.065319	0.997858	0.003645
318	3.059327	8.404940	31.774812	0.996938	-0.060537	0.049501	0.049530	-0.001018	-0.998772	0.060513	0.998165	0.001984
319	3.558053	8.375936	31.795326	0.997865	-0.055633	0.034201	0.034199	-0.000985	-0.999415	0.055634	0.998451	0.000919
320	4.057137	8.349297	31.809452	0.998454	-0.050680	0.022827	0.022814	-0.000835	-0.999739	0.050685	0.998715	0.000322
321	4.556458	8.325080	31.818937	0.998840	-0.045654	0.015286	0.015274	-0.000611	-0.999883	0.045658	0.998957	0.000087
322	5.055956	8.303679	31.825427	0.999109	-0.040523	0.011825	0.011819	-0.000383	-0.999930	0.040525	0.999179	0.000096
323	5.555566	8.284738	31.830906	0.999317	-0.035462	0.010422	0.010422	-0.000172	-0.999946	0.035462	0.999371	0.000197
324	6.055266	8.268174	31.835893	0.999484	-0.030653	0.009581	0.009585	-0.000012	-0.999954	0.030652	0.999530	0.000282
325	6.555040	8.253879	31.840533	0.999618	-0.026154	0.008910	0.008915	0.000049	-0.999960	0.026153	0.999658	0.000282
326	7.054879	8.241969	31.844781	0.999724	-0.022035	0.008143	0.008146	0.000029	-0.999967	0.022034	0.999757	0.000208
327	7.554763	8.231952	31.848640	0.999807	-0.018261	0.007305	0.007306	-0.000015	-0.999973	0.018261	0.999833	0.000118
328	8.054682	8.223660	31.852098	0.999869	-0.014847	0.006511	0.006511	-0.000052	-0.999979	0.014847	0.999890	0.000045
329	8.554627	8.216945	31.855184	0.999914	-0.011794	0.005789	0.005788	-0.000069	-0.999983	0.011794	0.999930	-0.000000
330	9.054593	8.211803	31.857901	0.999945	-0.009161	0.005166	0.005165	-0.000072	-0.999987	0.009161	0.999958	-0.000025
331	9.554571	8.207835	31.860344	0.999966	-0.006885	0.004647	0.004646	-0.000065	-0.999989	0.006885	0.999976	-0.000033
332	10.054558	8.204875	31.862553	0.999979	-0.004956	0.004199	0.004199	-0.000054	-0.999991	0.004956	0.999988	-0.000033
333	10.554549	8.202776	31.864567	0.999987	-0.003364	0.003829	0.003829	-0.000034	-0.999993	0.003364	0.999994	-0.000022
334	11.054544	8.201455	31.866406	0.999991	-0.002136	0.003559	0.003559	-0.000016	-0.999994	0.002136	0.999998	-0.000008
335	11.554540	8.200648	31.868132	0.999994	-0.001203	0.003364	0.003364	0.000002	-0.999994	0.001203	0.999999	0.000006
336	12.054537	8.200221	31.869781	0.999995	-0.000547	0.003241	0.003241	0.000009	-0.999995	0.000547	1.000000	0.000011
337	12.554535	8.200053	31.871378	0.999995	-0.000150	0.003166	0.003166	0.000022	-0.999995	0.000150	1.000000	0.000022
338	13.054532	8.200027	31.872951	0.999995	-0.000016	0.003147	0.003147	0.000033	-0.999995	0.000016	1.000000	0.000033
339	13.554530	8.200026	31.874521	0.999995	-0.000000	0.003147	0.003147	0.000033	-0.999995	0.000000	1.000000	0.000033
340	14.054527	8.200026	31.876096	0.999995	-0.000000	0.003147	0.003147	0.000033	-0.999995	0.000000	1.000000	0.000033
341	14.554525	8.200026	31.877674	0.999995	-0.000000	0.003166	0.003166	0.000033	-0.999995	0.000000	1.000000	0.000033
342	15.054522	8.200026	31.879256	0.999995	-0.000000	0.003166	0.003166	0.000033	-0.999995	0.000000	1.000000	0.000033
343	15.554520	8.200026	31.880839	0.999995	-0.000000	0.003166	0.003166	0.000027	-0.999995	-0.000000	1.000000	0.000027
344	16.054517	8.200026	31.882423	0.999995	-0.000000	0.003166	0.003166	0.000022	-0.999995	0.000000	1.000000	0.000022
345	16.554515	8.200026	31.884009	0.999995	-0.000000	0.003166	0.003166	0.000022	-0.999995	-0.000000	1.000000	0.000022
346	17.054512	8.200026	31.885595	0.999995	-0.000000	0.003166	0.003166	0.000011	-0.999995	-0.000000	1.000000	0.000011
347	17.554510	8.200026	31.887182	0.999995	-0.000000	0.003166	0.003166	0.000005	-0.999995	0.000000	1.000000	0.000005
348	18.054507	8.200026	31.888766	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
349	18.554505	8.200026	31.890351	0.999995	0.000000	0.003166	0.003166	-0.000000	-0.999995	-0.000000	1.000000	-0.000000
350	19.054502	8.200026	31.891933	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
351	19.554500	8.200026	31.893514	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
352	20.054497	8.200026	31.895095	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
353	20.554495	8.200026	31.896674	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
354	21.054492	8.200026	31.898252	0.999995	0.000000	0.003166	0.003166	-0.000014	-0.999995	0.000000	1.000000	-0.000014
355	21.554490	8.200026	31.899830	0.999995	0.000000	0.003166	0.003166	-0.000022	-0.999995	-0.000000	1.000000	-0.000022
356	22.054487	8.200026	31.901407	0.999995	0.000000	0.003166	0.003166	-0.000022	-0.999995	-0.000000	1.000000	-0.000022
357	22.554485	8.200026	31.902983	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
358	23.054482	8.200026	31.904559	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
359	23.554480	8.200026	31.906135	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	-0.000000	1.000000	-0.000011
360	24.054477	8.200026	31.907710	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
361	24.554475	8.200026	31.909285	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
362	25.054472	8.200026	31.910859	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	-0.000000	1.000000	-0.000011
363	25.554470	8.200026	31.912433	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
364	26.054467	8.200026	31.914008	0.999995	0.000000	0.003166	0.003166	-0.000011	-0.999995	0.000000	1.000000	-0.000011
365	26.554465	8.200026	31.915583	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
366	27.054462	8.200026	31.917157	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
367	27.554460	8.200026	31.918732	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
368	28.054457	8.200026	31.920307	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
369	28.554455	8.200026	31.921883	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
370	29.054452	8.200026	31.923460	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
371	29.554450	8.200026	31.925037	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
372	30.054447	8.200026	31.926613	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
373	30.554445	8.200026	31.928191	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
374	31.054442	8.200026	31.929769	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
375	31.554440	8.200026	31.931346	0.999995	0.000000	0.003166	0.003166	0.000000	-0.999995	0.000000	1.000000	0.000000
376	32.054438	8.200026	31.932923	0.999995	0.000000	0.003137	0.003137	0.000000	-0.999995	0.000000	1.000000	0.000000
377	32.554435	8.200026	31.934501	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
378	33.054433	8.200026	31.936077	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
379	33.554430	8.200026	31.937655	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
380	34.054428	8.200026	31.939232	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
381	34.554425	8.200026	31.940808	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
382	35.054423	8.200026	31.942386	0.999995	0.000000	0.003128	0.003128	0.000000	-0.999995	0.000000	1.000000	0.000000
